election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,ELECTION DAY,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,PROVISIONAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,MAIL-IN,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,ERIC K ANTON,ASP,TOTAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,ELECTION DAY,6,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,PROVISIONAL,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,MAIL-IN,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,TOTAL,9,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,ELECTION DAY,104,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,PROVISIONAL,3,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,MAIL-IN,49,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,TOTAL,156,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,STACY GARRITY,REP,ELECTION DAY,228,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,STACY GARRITY,REP,PROVISIONAL,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,STACY GARRITY,REP,MAIL-IN,36,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,STACY GARRITY,REP,TOTAL,266,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,ELECTION DAY,5,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,MAIL-IN,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,TOTAL,5,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,TROY BOWMAN,CST,ELECTION DAY,6,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,TROY BOWMAN,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,TROY BOWMAN,CST,MAIL-IN,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,TROY BOWMAN,CST,TOTAL,7,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,ELECTION DAY,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,PROVISIONAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,MAIL-IN,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,STATE TREASURER,CHRIS FOSTER,FWD,TOTAL,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,ZACH WOMER,DEM,ELECTION DAY,97,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,ZACH WOMER,DEM,PROVISIONAL,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,ZACH WOMER,DEM,MAIL-IN,45,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,ZACH WOMER,DEM,TOTAL,144,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,GLENN GT THOMPSON,REP,ELECTION DAY,245,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,GLENN GT THOMPSON,REP,PROVISIONAL,3,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,GLENN GT THOMPSON,REP,MAIL-IN,40,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN CONGRESS,GLENN GT THOMPSON,REP,TOTAL,288,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,WILLIAM MCGILL,DEM,ELECTION DAY,110,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,WILLIAM MCGILL,DEM,PROVISIONAL,3,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,WILLIAM MCGILL,DEM,MAIL-IN,47,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,WILLIAM MCGILL,DEM,TOTAL,160,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,CRIS DUSH,REP,ELECTION DAY,233,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,CRIS DUSH,REP,PROVISIONAL,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,CRIS DUSH,REP,MAIL-IN,39,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,SENATOR IN THE GENERAL ASSEMBLY,CRIS DUSH,REP,TOTAL,274,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,RAJEEV PRADHAN,DEM,ELECTION DAY,90,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,RAJEEV PRADHAN,DEM,PROVISIONAL,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,RAJEEV PRADHAN,DEM,MAIL-IN,43,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,RAJEEV PRADHAN,DEM,TOTAL,135,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARTIN T CAUSER,REP,ELECTION DAY,253,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARTIN T CAUSER,REP,PROVISIONAL,3,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARTIN T CAUSER,REP,MAIL-IN,44,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 2nd Ward,MCKEAN COUNTY,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARTIN T CAUSER,REP,TOTAL,300,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,ELECTION DAY,99,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,PROVISIONAL,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,MAIL-IN,26,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,TOTAL,126,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,ELECTION DAY,153,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,PROVISIONAL,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,MAIL-IN,20,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,TOTAL,174,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,ELECTION DAY,3,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,MAIL-IN,2,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,TOTAL,5,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,ELECTION DAY,4,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,MAIL-IN,0,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,TOTAL,4,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,ELECTION DAY,100,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,PROVISIONAL,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,MAIL-IN,28,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,TOTAL,129,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,ELECTION DAY,146,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,PROVISIONAL,1,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
2024 GENERAL,PENNSYLVANIA,MCKEAN COUNTY,Bradford City 3rd Ward 1st Dist,MCKEAN COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,MAIL-IN,18,0,OFFICIAL RESULTS,https://cms6.revize.com/revize/mckeancountypa/OfficialPrecinctGen24.pdf,OfficialPrecinctGen24.pdf,12/09/2024 09:26 AM
