election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eugene DePasquale,DEM,TOTAL,88,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Dave Sunday,REP,TOTAL,331,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Robert Cowburn,LIB,TOTAL,7,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Richard L. Weiss,GRN,TOTAL,2,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Justin L. Magill,CST,TOTAL,1,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eric L. Settle,FWD,TOTAL,1,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Rockwood Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,WRITE-IN,WRITE-IN,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eugene DePasquale,DEM,TOTAL,80,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Dave Sunday,REP,TOTAL,346,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Robert Cowburn,LIB,TOTAL,4,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Richard L. Weiss,GRN,TOTAL,4,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Justin L. Magill,CST,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eric L. Settle,FWD,TOTAL,2,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Salisbury Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,WRITE-IN,WRITE-IN,TOTAL,1,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eugene DePasquale,DEM,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Dave Sunday,REP,TOTAL,11,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Robert Cowburn,LIB,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Richard L. Weiss,GRN,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Justin L. Magill,CST,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eric L. Settle,FWD,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Seven Springs Borough,SOMERSET COUNTY,PA ATTORNEY GENERAL,WRITE-IN,WRITE-IN,TOTAL,1,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eugene DePasquale,DEM,TOTAL,64,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,Dave Sunday,REP,TOTAL,320,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,Robert Cowburn,LIB,TOTAL,1,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,Richard L. Weiss,GRN,TOTAL,1,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,Justin L. Magill,CST,TOTAL,3,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eric L. Settle,FWD,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 1,SOMERSET COUNTY,PA ATTORNEY GENERAL,WRITE-IN,WRITE-IN,TOTAL,0,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 2,SOMERSET COUNTY,PA ATTORNEY GENERAL,Eugene DePasquale,DEM,TOTAL,132,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 2,SOMERSET COUNTY,PA ATTORNEY GENERAL,Dave Sunday,REP,TOTAL,334,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
2024 GENERAL,PENNSYLVANIA,SOMERSET COUNTY,Shade Township No. 2,SOMERSET COUNTY,PA ATTORNEY GENERAL,Robert Cowburn,LIB,TOTAL,7,,OFFICIAL,https://www.co.somerset.pa.us/files/voter_files/ElectionResultsUpload/2024%20Attorney%20General%20Race.pdf,2024 Attorney General Race.pdf,12/30 8:00 PM
