election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,AUDITOR GENERAL,BOB GOODRICH,CST,TOTAL,8,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,ELECTION DAY,110,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,MAIL-IN,90,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,ERIN MCCLELLAND,DEM,TOTAL,200,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,STACY GARRITY,REP,ELECTION DAY,482,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,STACY GARRITY,REP,PROVISIONAL,4,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,STACY GARRITY,REP,MAIL-IN,99,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,STACY GARRITY,REP,TOTAL,585,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,ELECTION DAY,13,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
