election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,STATE TREASURER,Chris Foster,FWD,TOTAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,ELECTION DAY,16,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,MAIL-IN,6,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Chris Dziados,DEM,TOTAL,22,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,ELECTION DAY,99,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,MAIL-IN,7,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,REP IN CONGRESS 14TH DIST 14th District,Guy Reschenthaler,REP,TOTAL,106,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,ELECTION DAY,108,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,MAIL-IN,11,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Cherry Tree,INDIANA COUNTY,SENATOR IN THE GENERAL ASSEMBLY,Joe Pittman,REP,TOTAL,119,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,ELECTION DAY,98,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,MAIL-IN,56,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Kamala D. Harris,DEM,TOTAL,154,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,ELECTION DAY,421,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,MAIL-IN,56,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Donald J. Trump,REP,TOTAL,477,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,ELECTION DAY,4,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,MAIL-IN,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Chase Oliver,LIB,TOTAL,5,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,ELECTION DAY,3,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,MAIL-IN,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,PRESIDENTIAL ELECTORS,Jill Stein,GRN,TOTAL,4,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,ELECTION DAY,114,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,MAIL-IN,58,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Robert P. Casey Jr.,DEM,TOTAL,172,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,ELECTION DAY,389,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,MAIL-IN,48,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Dave McCormick,REP,TOTAL,437,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,ELECTION DAY,9,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,MAIL-IN,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,John C. Thomas,LIB,TOTAL,10,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,ELECTION DAY,4,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,MAIL-IN,5,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Leila Hazou,GRN,TOTAL,9,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,ELECTION DAY,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,UNITED STATES SENATOR,Marty Selker,CST,TOTAL,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eugene DePasquale,DEM,ELECTION DAY,101,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eugene DePasquale,DEM,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eugene DePasquale,DEM,MAIL-IN,57,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eugene DePasquale,DEM,TOTAL,158,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Dave Sunday,REP,ELECTION DAY,392,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Dave Sunday,REP,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Dave Sunday,REP,MAIL-IN,53,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Dave Sunday,REP,TOTAL,445,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Robert Cowburn,LIB,ELECTION DAY,10,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Robert Cowburn,LIB,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Robert Cowburn,LIB,MAIL-IN,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Robert Cowburn,LIB,TOTAL,11,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Richard L. Weiss,GRN,ELECTION DAY,5,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Richard L. Weiss,GRN,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Richard L. Weiss,GRN,MAIL-IN,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Richard L. Weiss,GRN,TOTAL,6,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Justin L. Magill,CST,ELECTION DAY,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Justin L. Magill,CST,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Justin L. Magill,CST,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Justin L. Magill,CST,TOTAL,2,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eric L. Settle,FWD,ELECTION DAY,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eric L. Settle,FWD,PROVISIONAL,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eric L. Settle,FWD,MAIL-IN,0,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
2024 GENERAL,PENNSYLVANIA,INDIANA COUNTY,Clymer,INDIANA COUNTY,ATTORNEY GENERAL,Eric L. Settle,FWD,TOTAL,1,0,UNOFFICIAL RESULTS,https://media-cdn.socastsrm.com/wordpress/wp-content/blogs.dir/2140/files/2024/11/precinct-1-4.pdf,precinct-1-4.pdf, 11/05/2024 10:22 PM
